source,target,interaction_name_2,pathway_name,pair_key,prob_mild,prob_severe,pval_mild,pval_severe,prob_delta_severe_minus_mild,severe_specific_or_enhanced
Eff-NPCs,Fibro-reg NPCs,THBS1 - SDC4,THBS,Eff-NPCs|Fibro-reg NPCs|THBS1 - SDC4|THBS,8.17880273122036e-6,0,0,NA,-8.17880273122036e-6,FALSE
Fibro-reg NPCs,Hom-NPCs,LAMC1 - CD44,LAMININ,Fibro-reg NPCs|Hom-NPCs|LAMC1 - CD44|LAMININ,8.28984768847821e-6,0,0,NA,-8.28984768847821e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,PROS1 - AXL,PROS,Hom/Reg-like NPCs|Fibro-reg NPCs|PROS1 - AXL|PROS,8.425131698533001e-6,0,0,NA,-8.425131698533001e-6,FALSE
Hom/Reg-like NPCs,Fibro-NPCs,ANGPTL4 - SDC2,ANGPTL,Hom/Reg-like NPCs|Fibro-NPCs|ANGPTL4 - SDC2|ANGPTL,8.515575346428264e-6,0,0,NA,-8.515575346428264e-6,FALSE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,FGF1 - FGFR2,FGF,Hom/Reg-like NPCs|Hom/Reg-like NPCs|FGF1 - FGFR2|FGF,8.719182140820356e-6,0,0,NA,-8.719182140820356e-6,FALSE
Hom-NPCs,Fibro-reg NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Hom-NPCs|Fibro-reg NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,8.877714862812608e-6,0,0,NA,-8.877714862812608e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,COL2A1 - (ITGAV+ITGB8),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL2A1 - (ITGAV+ITGB8)|COLLAGEN,9.212782790259702e-6,0,0,NA,-9.212782790259702e-6,FALSE
Fibro-reg NPCs,Ht-NPCs,COL6A3 - SDC4,COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL6A3 - SDC4|COLLAGEN,9.251426234096005e-6,0,0,NA,-9.251426234096005e-6,FALSE
Fibro-reg NPCs,Ht-NPCs,COL6A1 - SDC4,COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL6A1 - SDC4|COLLAGEN,9.28278175663732e-6,0,0,NA,-9.28278175663732e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,FGF1 - FGFR1,FGF,Hom/Reg-like NPCs|Fibro-reg NPCs|FGF1 - FGFR1|FGF,9.311104283943742e-6,0,0,NA,-9.311104283943742e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,LIF - (LIFR+IL6ST),LIFR,Hom/Reg-like NPCs|Fibro-reg NPCs|LIF - (LIFR+IL6ST)|LIFR,1.3457706307518283e-5,3.929385577113332e-6,0,0,-9.52832073040495e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL6A3 - (ITGA1+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL6A3 - (ITGA1+ITGB1)|COLLAGEN,9.881420114077914e-6,0,0,NA,-9.881420114077914e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL6A1 - (ITGA1+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL6A1 - (ITGA1+ITGB1)|COLLAGEN,9.915549845868874e-6,0,0,NA,-9.915549845868874e-6,FALSE
Hom/Reg-like NPCs,Hom-NPCs,ANGPTL4 - SDC4,ANGPTL,Hom/Reg-like NPCs|Hom-NPCs|ANGPTL4 - SDC4|ANGPTL,1.0030424459895975e-5,0,0,NA,-1.0030424459895975e-5,FALSE
Fibro-NPCs,Ht-NPCs,COL1A1 - CD44,COLLAGEN,Fibro-NPCs|Ht-NPCs|COL1A1 - CD44|COLLAGEN,1.0084748258113238e-5,0,0,NA,-1.0084748258113238e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,Fibro-reg NPCs|Fibro-reg NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,1.992365720822154e-5,9.680345513492776e-6,0,0,-1.0243311694728765e-5,FALSE
Eff-NPCs,Hom/Reg-like NPCs,THBS2 - SDC4,THBS,Eff-NPCs|Hom/Reg-like NPCs|THBS2 - SDC4|THBS,1.0300512979591412e-5,0,0,NA,-1.0300512979591412e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL6A3 - (ITGAV+ITGB8),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL6A3 - (ITGAV+ITGB8)|COLLAGEN,1.1224954822440556e-5,0,0,NA,-1.1224954822440556e-5,FALSE
Hom-NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Hom-NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,1.1744601923394482e-5,0,0,NA,-1.1744601923394482e-5,FALSE
Hom/Reg-like NPCs,Ht-NPCs,COL9A2 - SDC4,COLLAGEN,Hom/Reg-like NPCs|Ht-NPCs|COL9A2 - SDC4|COLLAGEN,1.1888736409684434e-5,0,0,NA,-1.1888736409684434e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,ANGPTL4 - SDC2,ANGPTL,Hom/Reg-like NPCs|Fibro-reg NPCs|ANGPTL4 - SDC2|ANGPTL,1.1889942650303285e-5,0,0,NA,-1.1889942650303285e-5,FALSE
Fibro-NPCs,Ht-NPCs,TNC - SDC4,TENASCIN,Fibro-NPCs|Ht-NPCs|TNC - SDC4|TENASCIN,1.1975762448553339e-5,0,0,NA,-1.1975762448553339e-5,FALSE
Fibro-NPCs,Fibro-reg NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,Fibro-NPCs|Fibro-reg NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,1.3483364340376358e-5,1.2463015979839402e-6,0,0,-1.2237062742392418e-5,FALSE
Eff-NPCs,Hom-NPCs,SPP1 - CD44,SPP1,Eff-NPCs|Hom-NPCs|SPP1 - CD44|SPP1,1.2317279253395863e-5,0,0,NA,-1.2317279253395863e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL9A2 - (ITGA1+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL9A2 - (ITGA1+ITGB1)|COLLAGEN,1.2524472365884801e-5,0,0,NA,-1.2524472365884801e-5,FALSE
Hom-NPCs,Eff-NPCs,SPP1 - CD44,SPP1,Hom-NPCs|Eff-NPCs|SPP1 - CD44|SPP1,1.2751290806060585e-5,0,0,NA,-1.2751290806060585e-5,FALSE
Eff-NPCs,Fibro-reg NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Eff-NPCs|Fibro-reg NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,1.3272985627022772e-5,0,0,NA,-1.3272985627022772e-5,FALSE
ECM/Adh-NPCs,Fibro-reg NPCs,LIF - (LIFR+IL6ST),LIFR,ECM/Adh-NPCs|Fibro-reg NPCs|LIF - (LIFR+IL6ST)|LIFR,1.7000643570189456e-5,3.6195029686504917e-6,0,0,-1.3381140601538964e-5,FALSE
Hom-NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Hom-NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,1.4136635372315562e-5,0,0,NA,-1.4136635372315562e-5,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,FGF2 - FGFR2,FGF,Fibro-reg NPCs|Hom/Reg-like NPCs|FGF2 - FGFR2|FGF,1.4193245297303789e-5,0,0,NA,-1.4193245297303789e-5,FALSE
Eff-NPCs,Hom/Reg-like NPCs,ANGPTL4 - SDC2,ANGPTL,Eff-NPCs|Hom/Reg-like NPCs|ANGPTL4 - SDC2|ANGPTL,1.4367121531776426e-5,0,0,NA,-1.4367121531776426e-5,FALSE
Fibro-reg NPCs,Hom-NPCs,COL6A2 - CD44,COLLAGEN,Fibro-reg NPCs|Hom-NPCs|COL6A2 - CD44|COLLAGEN,1.445724337261878e-5,0,0,NA,-1.445724337261878e-5,FALSE
Hom-NPCs,Fibro-reg NPCs,SPP1 - CD44,SPP1,Hom-NPCs|Fibro-reg NPCs|SPP1 - CD44|SPP1,1.4512275340747409e-5,0,0,NA,-1.4512275340747409e-5,FALSE
Ht-NPCs,Hom/Reg-like NPCs,FGF2 - FGFR1,FGF,Ht-NPCs|Hom/Reg-like NPCs|FGF2 - FGFR1|FGF,1.4526417159923605e-5,0,0,NA,-1.4526417159923605e-5,FALSE
Hom-NPCs,Fibro-NPCs,SPP1 - CD44,SPP1,Hom-NPCs|Fibro-NPCs|SPP1 - CD44|SPP1,1.4857476238907885e-5,0,0,NA,-1.4857476238907885e-5,FALSE
Hom/Reg-like NPCs,ECM/Adh-NPCs,FGF7 - FGFR1,FGF,Hom/Reg-like NPCs|ECM/Adh-NPCs|FGF7 - FGFR1|FGF,1.4994187637155409e-5,0,0,NA,-1.4994187637155409e-5,FALSE
Fibro-NPCs,ECM/Adh-NPCs,POSTN - (ITGAV+ITGB5),PERIOSTIN,Fibro-NPCs|ECM/Adh-NPCs|POSTN - (ITGAV+ITGB5)|PERIOSTIN,1.5151638994239631e-5,0,0,NA,-1.5151638994239631e-5,FALSE
Fibro-NPCs,Ht-NPCs,COL6A1 - SDC4,COLLAGEN,Fibro-NPCs|Ht-NPCs|COL6A1 - SDC4|COLLAGEN,1.528170551177509e-5,0,0,NA,-1.528170551177509e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL1A2 - (ITGA1+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL1A2 - (ITGA1+ITGB1)|COLLAGEN,1.5304900274098825e-5,0,0,NA,-1.5304900274098825e-5,FALSE
Fibro-NPCs,Fibro-reg NPCs,COL2A1 - (ITGA11+ITGB1),COLLAGEN,Fibro-NPCs|Fibro-reg NPCs|COL2A1 - (ITGA11+ITGB1)|COLLAGEN,1.5360639321527307e-5,0,0,NA,-1.5360639321527307e-5,FALSE
Hom-NPCs,Fibro-reg NPCs,FGF2 - FGFR1,FGF,Hom-NPCs|Fibro-reg NPCs|FGF2 - FGFR1|FGF,9.44648639325013e-5,7.845819998199594e-5,0,0,-1.6006663950505356e-5,FALSE
Fibro-reg NPCs,Eff-NPCs,LAMC1 - CD44,LAMININ,Fibro-reg NPCs|Eff-NPCs|LAMC1 - CD44|LAMININ,1.6147818017448554e-5,0,0,NA,-1.6147818017448554e-5,FALSE
Eff-NPCs,Fibro-reg NPCs,THBS1 - CD47,THBS,Eff-NPCs|Fibro-reg NPCs|THBS1 - CD47|THBS,1.630946373168919e-5,0,0,NA,-1.630946373168919e-5,FALSE
Fibro-NPCs,Fibro-reg NPCs,COL6A1 - (ITGA1+ITGB1),COLLAGEN,Fibro-NPCs|Fibro-reg NPCs|COL6A1 - (ITGA1+ITGB1)|COLLAGEN,1.6334747498368006e-5,0,0,NA,-1.6334747498368006e-5,FALSE
Eff-NPCs,Fibro-reg NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Eff-NPCs|Fibro-reg NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,1.6702405192883427e-5,0,0,NA,-1.6702405192883427e-5,FALSE
Fibro-reg NPCs,Hom-NPCs,THBS1 - CD47,THBS,Fibro-reg NPCs|Hom-NPCs|THBS1 - CD47|THBS,9.896097749790677e-5,8.219420968964163e-5,0,0,-1.6766767808265137e-5,FALSE
Fibro-reg NPCs,Ht-NPCs,COL1A2 - SDC4,COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL1A2 - SDC4|COLLAGEN,1.685341353467306e-5,0,0,NA,-1.685341353467306e-5,FALSE
Fibro-NPCs,Ht-NPCs,COL6A3 - SDC4,COLLAGEN,Fibro-NPCs|Ht-NPCs|COL6A3 - SDC4|COLLAGEN,1.691377012257293e-5,0,0,NA,-1.691377012257293e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL6A1 - (ITGAV+ITGB8),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL6A1 - (ITGAV+ITGB8)|COLLAGEN,1.703636674652117e-5,0,0,NA,-1.703636674652117e-5,FALSE
Hom-NPCs,Fibro-reg NPCs,COL2A1 - (ITGA1+ITGB1),COLLAGEN,Hom-NPCs|Fibro-reg NPCs|COL2A1 - (ITGA1+ITGB1)|COLLAGEN,1.722917712650595e-5,0,0,NA,-1.722917712650595e-5,FALSE
Hom/Reg-like NPCs,Eff-NPCs,THBS1 - CD47,THBS,Hom/Reg-like NPCs|Eff-NPCs|THBS1 - CD47|THBS,3.32756537606503e-5,1.5634256831330427e-5,0,0,-1.7641396929319873e-5,FALSE
Fibro-NPCs,Fibro-reg NPCs,COL6A3 - (ITGA1+ITGB1),COLLAGEN,Fibro-NPCs|Fibro-reg NPCs|COL6A3 - (ITGA1+ITGB1)|COLLAGEN,1.811756481607673e-5,0,0,NA,-1.811756481607673e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL1A2 - (ITGA1+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL1A2 - (ITGA1+ITGB1)|COLLAGEN,1.8286792902643886e-5,0,0,NA,-1.8286792902643886e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,LAMC1 - CD44,LAMININ,Fibro-reg NPCs|Fibro-reg NPCs|LAMC1 - CD44|LAMININ,1.8373305354766963e-5,0,0,NA,-1.8373305354766963e-5,FALSE
Fibro-reg NPCs,Fibro-NPCs,LAMC1 - CD44,LAMININ,Fibro-reg NPCs|Fibro-NPCs|LAMC1 - CD44|LAMININ,1.883006268061524e-5,0,0,NA,-1.883006268061524e-5,FALSE
Fibro-reg NPCs,Eff-NPCs,COL1A1 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL1A1 - (ITGA10+ITGB1)|COLLAGEN,1.914432246573275e-5,0,0,NA,-1.914432246573275e-5,FALSE
Eff-NPCs,Fibro-reg NPCs,FGF2 - FGFR1,FGF,Eff-NPCs|Fibro-reg NPCs|FGF2 - FGFR1|FGF,5.4324173060827364e-5,3.512968592182662e-5,0,0,-1.919448713900074e-5,FALSE
ECM/Adh-NPCs,Fibro-reg NPCs,COL6A3 - (ITGAV+ITGB8),COLLAGEN,ECM/Adh-NPCs|Fibro-reg NPCs|COL6A3 - (ITGAV+ITGB8)|COLLAGEN,1.9597714346539704e-5,0,0,NA,-1.9597714346539704e-5,FALSE
Hom/Reg-like NPCs,ECM/Adh-NPCs,ANGPTL4 - SDC2,ANGPTL,Hom/Reg-like NPCs|ECM/Adh-NPCs|ANGPTL4 - SDC2|ANGPTL,1.967689473578162e-5,0,0,NA,-1.967689473578162e-5,FALSE
ECM/Adh-NPCs,Fibro-reg NPCs,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM/Adh-NPCs|Fibro-reg NPCs|COL6A1 - (ITGAV+ITGB8)|COLLAGEN,1.9905656940188517e-5,0,0,NA,-1.9905656940188517e-5,FALSE
Hom-NPCs,Hom/Reg-like NPCs,SPP1 - CD44,SPP1,Hom-NPCs|Hom/Reg-like NPCs|SPP1 - CD44|SPP1,2.0861371887903792e-5,0,0,NA,-2.0861371887903792e-5,FALSE
Hom-NPCs,Fibro-reg NPCs,NAMPT - (ITGA5+ITGB1),VISFATIN,Hom-NPCs|Fibro-reg NPCs|NAMPT - (ITGA5+ITGB1)|VISFATIN,2.091431917888312e-5,0,0,NA,-2.091431917888312e-5,FALSE
Ht-NPCs,Eff-NPCs,COL2A1 - CD44,COLLAGEN,Ht-NPCs|Eff-NPCs|COL2A1 - CD44|COLLAGEN,2.1189998250460266e-5,0,0,NA,-2.1189998250460266e-5,FALSE
Hom-NPCs,Fibro-reg NPCs,COL1A2 - (ITGAV+ITGB8),COLLAGEN,Hom-NPCs|Fibro-reg NPCs|COL1A2 - (ITGAV+ITGB8)|COLLAGEN,2.2008401839397342e-5,0,0,NA,-2.2008401839397342e-5,FALSE
Eff-NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Eff-NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,2.214615909772394e-5,0,0,NA,-2.214615909772394e-5,FALSE
Hom/Reg-like NPCs,Eff-NPCs,COL9A2 - (ITGA10+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Eff-NPCs|COL9A2 - (ITGA10+ITGB1)|COLLAGEN,2.944138866949992e-5,6.714968833618509e-6,0,0,-2.272641983588141e-5,FALSE
ECM/Adh-NPCs,Eff-NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,ECM/Adh-NPCs|Eff-NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,2.2986045052001842e-5,0,0,NA,-2.2986045052001842e-5,FALSE
Fibro-reg NPCs,Eff-NPCs,COL6A3 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL6A3 - (ITGA10+ITGB1)|COLLAGEN,2.3175894827337493e-5,0,0,NA,-2.3175894827337493e-5,FALSE
Fibro-reg NPCs,Eff-NPCs,COL6A1 - (ITGA10+ITGB1),COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL6A1 - (ITGA10+ITGB1)|COLLAGEN,2.325569556233048e-5,0,0,NA,-2.325569556233048e-5,FALSE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,ANGPTL4 - SDC4,ANGPTL,Hom/Reg-like NPCs|Hom/Reg-like NPCs|ANGPTL4 - SDC4|ANGPTL,2.326780344504644e-5,0,0,NA,-2.326780344504644e-5,FALSE
Eff-NPCs,Fibro-reg NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,Eff-NPCs|Fibro-reg NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,2.5773096692641807e-5,2.0646623373169512e-6,0,0,-2.3708434355324858e-5,FALSE
Eff-NPCs,Eff-NPCs,SPP1 - CD44,SPP1,Eff-NPCs|Eff-NPCs|SPP1 - CD44|SPP1,2.3952862891294686e-5,0,0,NA,-2.3952862891294686e-5,FALSE
Ht-NPCs,Fibro-reg NPCs,COL2A1 - CD44,COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL2A1 - CD44|COLLAGEN,2.4008819402644313e-5,0,0,NA,-2.4008819402644313e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL2A1 - (ITGAV+ITGB8),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL2A1 - (ITGAV+ITGB8)|COLLAGEN,2.4362544865245978e-5,0,0,NA,-2.4362544865245978e-5,FALSE
Ht-NPCs,Fibro-NPCs,COL2A1 - CD44,COLLAGEN,Ht-NPCs|Fibro-NPCs|COL2A1 - CD44|COLLAGEN,2.5050786681684695e-5,0,0,NA,-2.5050786681684695e-5,FALSE
Hom/Reg-like NPCs,Eff-NPCs,FGF7 - FGFR1,FGF,Hom/Reg-like NPCs|Eff-NPCs|FGF7 - FGFR1|FGF,2.5751830015520132e-5,0,0,NA,-2.5751830015520132e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL1A1 - (ITGAV+ITGB8),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL1A1 - (ITGAV+ITGB8)|COLLAGEN,2.5877555534943026e-5,0,0,NA,-2.5877555534943026e-5,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,THBS1 - SDC4,THBS,Fibro-reg NPCs|Hom/Reg-like NPCs|THBS1 - SDC4|THBS,2.570495845429776e-4,2.3089959725084967e-4,0,0,-2.6149987292127904e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL6A3 - (ITGA11+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL6A3 - (ITGA11+ITGB1)|COLLAGEN,2.6233021747930853e-5,0,0,NA,-2.6233021747930853e-5,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,LAMC1 - CD44,LAMININ,Fibro-reg NPCs|Hom/Reg-like NPCs|LAMC1 - CD44|LAMININ,2.6466009855654074e-5,0,0,NA,-2.6466009855654074e-5,FALSE
Eff-NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Eff-NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,2.6651956012201064e-5,0,0,NA,-2.6651956012201064e-5,FALSE
Eff-NPCs,Fibro-reg NPCs,SPP1 - CD44,SPP1,Eff-NPCs|Fibro-reg NPCs|SPP1 - CD44|SPP1,2.724907469096657e-5,0,0,NA,-2.724907469096657e-5,FALSE
Eff-NPCs,Hom/Reg-like NPCs,IL6 - (IL6R+IL6ST),IL6,Eff-NPCs|Hom/Reg-like NPCs|IL6 - (IL6R+IL6ST)|IL6,2.917693733464133e-5,1.6055663226074507e-6,0,0,-2.757137101203388e-5,FALSE
Eff-NPCs,Eff-NPCs,THBS1 - SDC4,THBS,Eff-NPCs|Eff-NPCs|THBS1 - SDC4|THBS,2.7684507715182912e-5,0,0,NA,-2.7684507715182912e-5,FALSE
Eff-NPCs,Fibro-NPCs,SPP1 - CD44,SPP1,Eff-NPCs|Fibro-NPCs|SPP1 - CD44|SPP1,2.794795265414708e-5,0,0,NA,-2.794795265414708e-5,FALSE
Eff-NPCs,Hom/Reg-like NPCs,PRNP - ADGRG6,ADGRG,Eff-NPCs|Hom/Reg-like NPCs|PRNP - ADGRG6|ADGRG,2.845093596521919e-5,4.700545354129026e-7,0,0,-2.798088142980629e-5,FALSE
Fibro-reg NPCs,Eff-NPCs,COL6A2 - CD44,COLLAGEN,Fibro-reg NPCs|Eff-NPCs|COL6A2 - CD44|COLLAGEN,2.8097648707213864e-5,0,0,NA,-2.8097648707213864e-5,FALSE
ECM/Adh-NPCs,Fibro-reg NPCs,COL1A2 - (ITGA1+ITGB1),COLLAGEN,ECM/Adh-NPCs|Fibro-reg NPCs|COL1A2 - (ITGA1+ITGB1)|COLLAGEN,2.838592618925043e-5,0,0,NA,-2.838592618925043e-5,FALSE
Ht-NPCs,Fibro-reg NPCs,CD99 - CD99,CD99,Ht-NPCs|Fibro-reg NPCs|CD99 - CD99|CD99,2.8678611006146613e-5,0,0,NA,-2.8678611006146613e-5,FALSE
Fibro-reg NPCs,Ht-NPCs,CD99 - CD99,CD99,Fibro-reg NPCs|Ht-NPCs|CD99 - CD99|CD99,2.8678611006146613e-5,0,0,NA,-2.8678611006146613e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL6A3 - (ITGAV+ITGB8),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL6A3 - (ITGAV+ITGB8)|COLLAGEN,3.131862051700391e-5,0,0,NA,-3.131862051700391e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL6A1 - (ITGAV+ITGB8),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL6A1 - (ITGAV+ITGB8)|COLLAGEN,3.142629105704904e-5,0,0,NA,-3.142629105704904e-5,FALSE
Hom-NPCs,Hom/Reg-like NPCs,FGF1 - FGFR1,FGF,Hom-NPCs|Hom/Reg-like NPCs|FGF1 - FGFR1|FGF,3.143876095847349e-5,0,0,NA,-3.143876095847349e-5,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL6A2 - CD44,COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL6A2 - CD44|COLLAGEN,3.1962162852251e-5,0,0,NA,-3.1962162852251e-5,FALSE
Ht-NPCs,Eff-NPCs,FN1 - CD44,FN1,Ht-NPCs|Eff-NPCs|FN1 - CD44|FN1,3.2655842945614546e-5,0,0,NA,-3.2655842945614546e-5,FALSE
Fibro-reg NPCs,Fibro-NPCs,COL6A2 - CD44,COLLAGEN,Fibro-reg NPCs|Fibro-NPCs|COL6A2 - CD44|COLLAGEN,3.279088969402767e-5,0,0,NA,-3.279088969402767e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,IGF2 - IGF2R,IGF,Hom/Reg-like NPCs|Fibro-reg NPCs|IGF2 - IGF2R|IGF,3.6892425733020274e-5,3.417096308665698e-6,0,0,-3.3475329424354576e-5,FALSE
Fibro-NPCs,Ht-NPCs,COL1A1 - SDC4,COLLAGEN,Fibro-NPCs|Ht-NPCs|COL1A1 - SDC4|COLLAGEN,3.358473151010201e-5,0,0,NA,-3.358473151010201e-5,FALSE
Eff-NPCs,Eff-NPCs,FGF2 - FGFR1,FGF,Eff-NPCs|Eff-NPCs|FGF2 - FGFR1|FGF,3.410615647703388e-5,0,0,NA,-3.410615647703388e-5,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,PRNP - ADGRG6,ADGRG,Fibro-reg NPCs|Hom/Reg-like NPCs|PRNP - ADGRG6|ADGRG,3.810878869890204e-5,3.920315596700222e-6,0,0,-3.4188473102201816e-5,FALSE
Fibro-NPCs,Fibro-reg NPCs,COL1A1 - (ITGA1+ITGB1),COLLAGEN,Fibro-NPCs|Fibro-reg NPCs|COL1A1 - (ITGA1+ITGB1)|COLLAGEN,3.677050140677307e-5,0,0,NA,-3.677050140677307e-5,FALSE
Ht-NPCs,Fibro-reg NPCs,FN1 - CD44,FN1,Ht-NPCs|Fibro-reg NPCs|FN1 - CD44|FN1,3.690914123428668e-5,0,0,NA,-3.690914123428668e-5,FALSE
Eff-NPCs,Hom-NPCs,THBS1 - CD47,THBS,Eff-NPCs|Hom-NPCs|THBS1 - CD47|THBS,3.7739699638655454e-5,0,0,NA,-3.7739699638655454e-5,FALSE
Hom/Reg-like NPCs,Hom-NPCs,ANGPTL4 - SDC2,ANGPTL,Hom/Reg-like NPCs|Hom-NPCs|ANGPTL4 - SDC2|ANGPTL,3.7986795081805236e-5,0,0,NA,-3.7986795081805236e-5,FALSE
Fibro-NPCs,Eff-NPCs,COL6A1 - (ITGA10+ITGB1),COLLAGEN,Fibro-NPCs|Eff-NPCs|COL6A1 - (ITGA10+ITGB1)|COLLAGEN,3.830673559689125e-5,0,0,NA,-3.830673559689125e-5,FALSE
Ht-NPCs,Hom/Reg-like NPCs,FN1 - (ITGAV+ITGB1),FN1,Ht-NPCs|Hom/Reg-like NPCs|FN1 - (ITGAV+ITGB1)|FN1,3.845698170005267e-5,0,0,NA,-3.845698170005267e-5,FALSE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,FGF7 - FGFR2,FGF,Hom/Reg-like NPCs|Hom/Reg-like NPCs|FGF7 - FGFR2|FGF,3.859329640158224e-5,0,0,NA,-3.859329640158224e-5,FALSE
Ht-NPCs,Fibro-NPCs,FN1 - CD44,FN1,Ht-NPCs|Fibro-NPCs|FN1 - CD44|FN1,3.891924886735465e-5,0,0,NA,-3.891924886735465e-5,FALSE
Eff-NPCs,Hom/Reg-like NPCs,SPP1 - CD44,SPP1,Eff-NPCs|Hom/Reg-like NPCs|SPP1 - CD44|SPP1,3.931056323526876e-5,0,0,NA,-3.931056323526876e-5,FALSE
Fibro-NPCs,Ht-NPCs,COL1A2 - SDC4,COLLAGEN,Fibro-NPCs|Ht-NPCs|COL1A2 - SDC4|COLLAGEN,3.942315031588501e-5,0,0,NA,-3.942315031588501e-5,FALSE
Fibro-NPCs,Eff-NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,Fibro-NPCs|Eff-NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,4.1306161129860126e-5,1.8774207050845708e-6,0,0,-3.942874042477556e-5,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL9A2 - (ITGAV+ITGB8),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL9A2 - (ITGAV+ITGB8)|COLLAGEN,3.983073113372369e-5,0,0,NA,-3.983073113372369e-5,FALSE
